,season,team_alias,game_id,team_game_score,assists/score,differencestrash,w/l_ratio,star_power,differences,win_count,game_count
826,2015,JVST,10443.689655172413,66.13793103448276,0.17721425599599752,-7.275862068965517,0.20689655172413793,2.1037931034482757,5.764705882352941,6,29.0
827,2015,KENN,11084.793103448275,71.27586206896552,0.16809471469714712,-3.7586206896551726,0.3103448275862069,2.3613793103448275,5.8125,9,29.0
828,2015,KENT,11060.258064516129,72.80645161290323,0.15659627649414137,2.774193548387097,0.5806451612903226,2.028387096774194,-0.5,18,31.0
829,2015,KSU,10966.818181818182,70.72727272727273,0.1954364787701913,-3.515151515151515,0.5151515151515151,1.7551515151515151,-3.5384615384615383,17,33.0
830,2015,KU,11166.216216216217,80.16216216216216,0.19225553897910425,10.513513513513514,0.8648648648648649,1.9075675675675672,-12.923076923076923,32,37.0
831,2015,L-IL,10626.58064516129,63.70967741935484,0.18287799682662595,-7.290322580645161,0.45161290322580644,1.9051612903225807,2.2222222222222223,14,31.0
832,2015,L-MD,11091.7,69.66666666666667,0.16273915129379313,-5.133333333333334,0.3,1.7596666666666665,6.466666666666667,9,30.0
833,2015,LAF,10911.666666666666,71.4,0.1964724579673265,-3.1,0.2,1.9633333333333336,13.307692307692308,6,30.0
834,2015,LAM,10744.384615384615,73.03846153846153,0.18422062484180712,-1.3846153846153846,0.2692307692307692,1.7523076923076926,6.266666666666667,7,26.0
835,2015,LAS,10455.966666666667,63.53333333333333,0.200122571728425,-11.233333333333333,0.26666666666666666,2.1910000000000003,11.857142857142858,8,30.0
836,2015,LBSU,10353.030303030304,73.78787878787878,0.20412433379176426,-1.8181818181818181,0.5454545454545454,2.0572727272727276,1.8421052631578947,18,33.0
837,2015,LEH,11388.225806451614,70.45161290322581,0.20679820929369336,1.2903225806451613,0.5483870967741935,1.8880645161290328,6.636363636363637,17,31.0
838,2015,LIB,11462.965517241379,63.10344827586207,0.1973447138781635,-7.310344827586207,0.3448275862068966,1.8127586206896549,7.35,10,29.0
839,2015,LIP,10375.032258064517,77.7741935483871,0.2116718866833208,-0.967741935483871,0.3225806451612903,1.9329032258064516,3.9444444444444446,10,31.0
840,2015,LIU,11309.774193548386,76.19354838709677,0.18281496665110505,-0.2903225806451613,0.5161290322580645,1.753225806451613,0.85,16,31.0
841,2015,LMU,10879.931034482759,70.34482758620689,0.21351257485664782,-5.896551724137931,0.41379310344827586,2.229310344827586,3.7,12,29.0
842,2015,LONG,11062.466666666667,71.63333333333334,0.17263155449823017,-2.066666666666667,0.23333333333333334,1.8756666666666666,8.733333333333333,7,30.0
843,2015,LOU,10984.935483870968,74.96774193548387,0.18078945798757373,5.806451612903226,0.7419354838709677,1.7851612903225804,-11.1,23,31.0
844,2015,LSU,10117.09090909091,78.84848484848484,0.19353730643047726,3.0606060606060606,0.5757575757575758,1.9366666666666668,-1.8181818181818181,19,33.0
845,2015,LT,10992.225806451614,78.93548387096774,0.17144892876953308,4.32258064516129,0.6774193548387096,2.008709677419355,-5.125,21,31.0
846,2015,M-OH,11019.25,63.09375,0.16038987169680002,-8.15625,0.375,2.0134374999999998,5.5,12,32.0
847,2015,MAN,11149.633333333333,68.5,0.20362868923101854,-2.966666666666667,0.4,2.1396666666666673,3.6315789473684212,12,30.0
848,2015,MARQ,11092.0,76.27272727272727,0.2113411881506968,-0.8484848484848485,0.6060606060606061,1.730909090909091,-3.6666666666666665,20,33.0
849,2015,MASS,10562.625,73.53125,0.18731183750058406,-3.28125,0.4375,2.13375,6.6923076923076925,14,32.0
850,2015,MASSL,10704.75,75.60714285714286,0.19099857235000686,1.0,0.35714285714285715,1.8439285714285716,7.875,10,28.0
851,2015,MCNS,10953.692307692309,71.38461538461539,0.15489382225975,-3.6923076923076925,0.2692307692307692,1.97,9.0,7,26.0
852,2015,MD,10623.314285714287,75.2,0.1792817721080354,7.485714285714286,0.7428571428571429,1.9365714285714277,-9.26923076923077,26,35.0
853,2015,ME,10242.5,75.96666666666667,0.19093374104514077,-5.833333333333333,0.26666666666666666,1.9826666666666668,13.363636363636363,8,30.0
854,2015,MEM,10956.588235294117,76.55882352941177,0.1954134684890574,3.6470588235294117,0.5588235294117647,1.8726470588235298,-5.318181818181818,19,34.0
855,2015,MER,10622.28125,70.875,0.204047234382851,0.1875,0.53125,2.055625,-1.6923076923076923,17,32.0
856,2015,MIA,10983.971428571429,75.22857142857143,0.16473101723983016,6.485714285714286,0.7714285714285715,1.8474285714285714,-4.818181818181818,27,35.0
857,2015,MICH,11274.42857142857,73.88571428571429,0.19946560065509855,5.142857142857143,0.6285714285714286,1.9331428571428575,-2.590909090909091,22,35.0
858,2015,MILW,10908.516129032258,77.6774193548387,0.21138959548828556,4.32258064516129,0.5806451612903226,1.7993548387096774,-5.75,18,31.0
859,2015,MINN,10654.806451612903,68.0,0.17814174524984785,-3.774193548387097,0.25806451612903225,1.7561290322580645,6.578947368421052,8,31.0
860,2015,MISS,10665.28125,75.15625,0.1710692961987328,3.65625,0.625,2.4206250000000002,-2.3333333333333335,20,32.0
861,2015,MIZZ,10329.0,68.58064516129032,0.1709507625719829,-5.612903225806452,0.3225806451612903,1.8045161290322582,3.5555555555555554,10,31.0
862,2015,MONM,10723.4,79.71428571428571,0.15297999177693378,5.3428571428571425,0.8,2.0745714285714283,-10.31578947368421,28,35.0
863,2015,MONT,10855.3,72.3,0.18041080119512054,-0.26666666666666666,0.6,2.341,-5.565217391304348,18,30.0
864,2015,MORE,10895.342857142858,72.22857142857143,0.19234555587921603,-0.6285714285714286,0.6,1.7571428571428576,-5.2272727272727275,21,35.0
865,2015,MORG,10562.766666666666,67.43333333333334,0.16742248436688545,-5.5,0.26666666666666666,1.9580000000000004,7.266666666666667,8,30.0
866,2015,MOSU,10982.451612903225,66.96774193548387,0.18296917339583965,-3.2580645161290325,0.3870967741935484,1.9512903225806448,9.785714285714286,12,31.0
867,2015,MRSH,10514.727272727272,85.39393939393939,0.19525266935747446,7.0,0.5151515151515151,1.8090909090909086,-2.85,17,33.0
868,2015,MRST,11336.8,71.36666666666666,0.16329919519397826,-5.9,0.23333333333333334,2.1656666666666666,5.090909090909091,7,30.0
869,2015,MSM,10811.484848484848,67.21212121212122,0.1598827241864637,-6.2727272727272725,0.42424242424242425,1.9415151515151516,2.2142857142857144,14,33.0
870,2015,MSST,11458.516129032258,74.93548387096774,0.18528343216925192,-1.4838709677419355,0.45161290322580644,1.8416129032258066,-3.0588235294117645,14,31.0
871,2015,MSU,11001.114285714286,79.8,0.25705014460659464,14.057142857142857,0.8285714285714286,2.1288571428571426,-16.72222222222222,29,35.0
872,2015,MTST,10570.9,75.83333333333333,0.1657685278461142,2.6,0.43333333333333335,2.1446666666666667,0.9130434782608695,13,30.0
873,2015,MTU,10978.636363636364,72.18181818181819,0.18017486607699434,0.0,0.696969696969697,1.8536363636363637,-1.894736842105263,23,33.0
874,2015,MURR,10391.379310344828,69.10344827586206,0.19899399529530762,-3.6206896551724137,0.5172413793103449,1.9158620689655173,-1.6,15,29.0
875,2015,MVSU,11078.514285714286,65.51428571428572,0.16233523484586818,-7.114285714285714,0.2857142857142857,2.476857142857143,17.642857142857142,10,35.0
876,2015,NAU,10950.142857142857,67.25,0.17663260330646513,-10.821428571428571,0.10714285714285714,1.9775000000000003,13.25,3,28.0
877,2015,NAVY,10845.59375,66.8125,0.1992513333035403,-0.28125,0.5625,1.8009374999999996,-2.857142857142857,18,32.0
878,2015,NCAT,10529.032258064517,67.12903225806451,0.15565707015558713,-7.451612903225806,0.3225806451612903,2.1206451612903225,8.066666666666666,10,31.0
879,2015,NCCU,10819.034482758621,67.13793103448276,0.1734998050782986,-5.0344827586206895,0.3103448275862069,2.0400000000000005,1.0,9,29.0
880,2015,NCST,11124.69696969697,75.21212121212122,0.15373061794052284,0.5151515151515151,0.48484848484848486,2.2815151515151517,0.25,16,33.0
881,2015,ND,10733.222222222223,75.11111111111111,0.17704423475561593,5.472222222222222,0.6666666666666666,1.7352777777777784,-2.5714285714285716,24,36.0
882,2015,NDSU,10882.41935483871,67.64516129032258,0.14895832312021118,0.7741935483870968,0.5806451612903226,1.915483870967742,0.6875,18,31.0
883,2015,NE,10914.90625,71.40625,0.20433582258601582,0.09375,0.53125,2.1515625000000003,1.2727272727272727,17,32.0
884,2015,NEB,10786.323529411764,72.23529411764706,0.16047962261307322,3.6176470588235294,0.47058823529411764,2.210882352941176,-3.9444444444444446,16,34.0
885,2015,NEOM,11134.7,84.8,0.1689176354374021,5.766666666666667,0.5333333333333333,1.9686666666666666,-4.769230769230769,16,30.0
886,2015,NEV,11096.42857142857,73.65714285714286,0.15939842486881217,3.342857142857143,0.6,2.0508571428571427,1.3333333333333333,21,35.0
887,2015,NIAG,10948.4375,64.59375,0.16840454159794785,-6.46875,0.21875,2.2028125,10.76923076923077,7,32.0
888,2015,NICH,11022.451612903225,66.09677419354838,0.1858303871726084,-7.032258064516129,0.25806451612903225,1.8803225806451611,14.307692307692308,8,31.0
889,2015,NIU,10533.766666666666,70.0,0.18275342969138456,-1.7333333333333334,0.5666666666666667,1.951,0.3076923076923077,17,30.0
890,2015,NJIT,10727.30303030303,74.63636363636364,0.21301120193492507,2.6363636363636362,0.5757575757575758,1.957575757575757,5.0625,19,33.0
891,2015,NKU,10531.857142857143,69.46428571428571,0.2016255617388055,-5.178571428571429,0.25,1.8889285714285715,5.333333333333333,7,28.0
892,2015,NMSU,10153.8125,70.5625,0.19324714451656258,-0.875,0.65625,2.3259374999999998,-7.2,21,32.0
893,2015,NORF,11071.5625,73.28125,0.16606064762950026,-1.4375,0.46875,1.8303124999999998,3.0,15,32.0
894,2015,NW,10788.375,72.0,0.22528736926669904,5.125,0.625,2.1378125000000003,-8.083333333333334,20,32.0
896,2015,OAK,10850.0,86.37142857142857,0.1781599303079472,9.628571428571428,0.6571428571428571,2.1031428571428576,-6.470588235294118,23,35.0
897,2015,ODU,10900.947368421053,68.52631578947368,0.191149045928525,1.9736842105263157,0.6578947368421053,2.5763157894736834,-5.157894736842105,25,38.0
898,2015,OHIO,10810.823529411764,78.02941176470588,0.17910733163350323,1.588235294117647,0.6470588235294118,2.027941176470588,-5.714285714285714,22,34.0
899,2015,OKLA,10426.162162162162,79.67567567567568,0.18043945859350322,7.5675675675675675,0.7837837837837838,2.4908108108108102,-8.31578947368421,29,37.0
900,2015,OKST,11035.5,66.5,0.18418346300908117,-4.21875,0.375,1.9590625,-1.0833333333333333,12,32.0
901,2015,ORE,10953.756756756757,78.43243243243244,0.1731853769995118,8.243243243243244,0.8108108108108109,1.8927027027027024,-9.222222222222221,30,37.0
902,2015,ORST,11180.483870967742,71.83870967741936,0.1846979041286119,-0.3225806451612903,0.5806451612903226,2.0041935483870965,-3.375,18,31.0
903,2015,ORU,10584.586206896553,74.34482758620689,0.15844721030372338,1.103448275862069,0.41379310344827586,2.472758620689655,5.2727272727272725,12,29.0
904,2015,OSU,10489.514285714286,70.34285714285714,0.16008640096279766,0.4857142857142857,0.6,1.9291428571428575,-7.0,21,35.0
905,2015,PAC,10646.115384615385,68.5,0.1781519922815081,-4.5,0.23076923076923078,1.9415384615384612,4.071428571428571,6,26.0
906,2015,PEAY,10871.5,74.8529411764706,0.16729864874184877,0.9705882352941176,0.47058823529411764,2.110588235294118,-0.5882352941176471,16,34.0
907,2015,PENN,10910.074074074075,68.07407407407408,0.19666533317344062,-3.2962962962962963,0.37037037037037035,1.8981481481481481,13.375,10,27.0
908,2015,PEPP,10732.129032258064,72.83870967741936,0.19029090780508837,0.3225806451612903,0.5483870967741935,1.993225806451613,-2.5,17,31.0
909,2015,PITT,11135.75,74.75,0.21423581003913192,5.5,0.625,1.9753124999999996,-1.3076923076923077,20,32.0
910,2015,PORT,10502.161290322581,76.93548387096774,0.16575765281164317,1.8709677419354838,0.3548387096774194,2.178387096774193,6.384615384615385,11,31.0
911,2015,PRE,10658.392857142857,64.82142857142857,0.16617845843254142,-8.142857142857142,0.2857142857142857,2.6578571428571425,8.75,8,28.0
912,2015,PRIN,10318.535714285714,78.35714285714286,0.18430240042855583,6.428571428571429,0.75,1.892857142857143,0.0,21,28.0
913,2015,PROV,10719.085714285715,73.62857142857143,0.210372522880573,5.0285714285714285,0.6857142857142857,2.4208571428571437,0.7272727272727273,24,35.0
914,2015,PRST,10944.793103448275,75.96551724137932,0.21681469058798972,-0.3448275862068966,0.3793103448275862,2.078620689655172,0.75,11,29.0
915,2015,PSU,11167.8125,65.84375,0.152943823189344,-6.25,0.5,2.1412500000000003,1.1666666666666667,16,32.0
916,2015,PUR,11054.714285714286,77.88571428571429,0.22173558334838803,10.285714285714286,0.7428571428571429,1.902571428571429,-18.625,26,35.0
917,2015,PV,10861.0,60.225806451612904,0.14118661554159,-12.580645161290322,0.22580645161290322,2.3293548387096776,11.545454545454545,7,31.0
918,2015,QUIN,10992.833333333334,65.63333333333334,0.19070330444158598,-7.7,0.3,1.8499999999999999,9.88888888888889,9,30.0
919,2015,RAD,10822.07142857143,71.64285714285714,0.17475124178178034,2.107142857142857,0.5,2.0257142857142854,6.555555555555555,14,28.0
920,2015,RICE,10510.214285714286,75.75,0.16865725768899484,-4.0,0.35714285714285715,2.113928571428571,1.6363636363636365,10,28.0
921,2015,RICH,10825.96875,76.5625,0.2146568360139373,3.0,0.5,2.099375,0.8,16,32.0
922,2015,RID,11051.69696969697,65.96969696969697,0.19321618535733723,-2.909090909090909,0.3939393939393939,1.99969696969697,6.333333333333333,13,33.0
923,2015,RMU,10975.25,64.4375,0.19115979582280634,-6.25,0.28125,2.1678125,7.166666666666667,9,32.0
924,2015,RUTG,11396.483870967742,67.54838709677419,0.17057775431209676,-13.903225806451612,0.1935483870967742,2.03741935483871,8.333333333333334,6,31.0
925,2015,SAC,10407.620689655172,70.20689655172414,0.18953398983907296,-3.896551724137931,0.41379310344827586,1.8706896551724135,5.3,12,29.0
926,2015,SAM,10710.633333333333,72.2,0.1701320461973395,-0.2,0.4,1.8843333333333332,0.25,12,30.0
927,2015,SAV,11018.933333333332,60.666666666666664,0.16416328003604044,-5.766666666666667,0.4666666666666667,2.018666666666667,8.333333333333334,14,30.0
928,2015,SBON,11074.90322580645,77.70967741935483,0.1734541022819758,4.032258064516129,0.7096774193548387,2.3170967741935486,-2.2222222222222223,22,31.0
929,2015,SCAR,11047.636363636364,75.9090909090909,0.17556684573256234,5.0,0.7272727272727273,1.9260606060606065,-3.6666666666666665,24,33.0
930,2015,SCST,10333.78125,71.4375,0.17944759735207363,-2.125,0.53125,1.9556250000000006,-4.5,17,32.0
931,2015,SCU,10859.233333333334,67.0,0.1863316750503038,-6.166666666666667,0.3333333333333333,2.7240000000000006,8.555555555555555,10,30.0
932,2015,SCUS,10819.464285714286,70.60714285714286,0.20428873344587756,-4.25,0.25,1.864285714285714,13.777777777777779,7,28.0
933,2015,SDAK,10075.266666666666,75.76666666666667,0.19912528087052156,-3.7666666666666666,0.4,1.789666666666666,8.571428571428571,12,30.0
934,2015,SDST,10689.15625,75.75,0.14827769343088415,7.28125,0.75,1.7750000000000006,-5.625,24,32.0
935,2015,SDSU,10926.611111111111,68.36111111111111,0.15554892323200298,4.055555555555555,0.7222222222222222,1.7566666666666668,-9.1875,26,36.0
936,2015,SEA,10388.5,63.93333333333333,0.19201649712694735,-5.633333333333334,0.43333333333333335,1.7370000000000003,2.5384615384615383,13,30.0
937,2015,SELA,10556.0,69.90322580645162,0.19605972055771048,-4.064516129032258,0.3225806451612903,1.9174193548387093,8.0,10,31.0
938,2015,SEMO,10637.666666666666,65.4074074074074,0.17962511172874632,-11.074074074074074,0.1111111111111111,1.8211111111111111,9.5,3,27.0
939,2015,SF,11034.103448275862,76.86206896551724,0.1619602549748968,-2.9310344827586206,0.4827586206896552,2.0513793103448275,1.7142857142857142,14,29.0
940,2015,SFA,10977.666666666666,78.96666666666667,0.22828660876817972,10.866666666666667,0.8,2.2783333333333333,-6.888888888888889,24,30.0
941,2015,SFNY,10873.0,64.58064516129032,0.17302907323721733,-3.2903225806451615,0.45161290322580644,1.8245161290322585,3.1,14,31.0
942,2015,SFPA,10914.892857142857,69.35714285714286,0.16587088725679844,-4.142857142857143,0.42857142857142855,1.9478571428571432,5.2,12,28.0
943,2015,SHSU,11037.866666666667,72.2,0.21856439984933393,0.3333333333333333,0.5,1.912333333333333,12.285714285714286,15,30.0
944,2015,SHU,10953.8,73.9,0.16364966782056664,-3.6,0.4,2.296,13.0,12,30.0
945,2015,SIE,11248.764705882353,78.20588235294117,0.18393603847428106,4.176470588235294,0.6176470588235294,1.8108823529411766,5.75,21,34.0
946,2015,SIU,10486.1875,73.75,0.15628349171419778,1.96875,0.6875,2.2700000000000005,1.3,22,32.0
947,2015,SIUE,10644.82142857143,65.67857142857143,0.16499442997663757,-10.607142857142858,0.21428571428571427,2.0739285714285716,14.833333333333334,6,28.0
948,2015,SJSU,10962.785714285714,67.03571428571429,0.20140981994907195,-8.214285714285714,0.21428571428571427,1.808571428571429,7.444444444444445,6,28.0
949,2015,SJU,10914.516129032258,66.90322580645162,0.19178474965528858,-10.870967741935484,0.22580645161290322,1.7216129032258065,4.25,7,31.0
950,2015,SLU,11410.34375,65.8125,0.2012229498907355,-5.0625,0.34375,1.8181249999999998,14.166666666666666,11,32.0
951,2015,SMC,10672.823529411764,73.41176470588235,0.22339809896607155,7.470588235294118,0.8235294117647058,1.639705882352941,-17.555555555555557,28,34.0
952,2015,SMU,10347.633333333333,77.3,0.2256289070053925,10.3,0.8333333333333334,1.6566666666666667,-14.416666666666666,25,30.0
953,2015,SOU,11123.65625,70.71875,0.14498404826630404,2.75,0.59375,1.9668750000000002,-1.8,19,32.0
955,2015,STAN,10691.068965517241,69.13793103448276,0.16583464857576646,-3.310344827586207,0.4827586206896552,1.9762068965517239,2.7777777777777777,14,29.0
956,2015,STET,10861.8,77.9,0.17517388100579187,-2.966666666666667,0.26666666666666666,1.6833333333333336,14.5,8,30.0
957,2015,STON,11045.032258064517,74.87096774193549,0.21372330028425102,6.870967741935484,0.7741935483870968,2.017741935483871,-3.909090909090909,24,31.0
958,2015,SUU,10646.444444444445,68.70370370370371,0.1640890857473743,-12.74074074074074,0.14814814814814814,1.7614814814814819,9.0,4,27.0
959,2015,SYR,11304.567567567568,69.97297297297297,0.19247475923419124,4.108108108108108,0.6216216216216216,1.8864864864864863,-1.3,23,37.0
960,2015,TCU,10565.969696969696,66.93939393939394,0.17257705480181457,-4.393939393939394,0.36363636363636365,1.7675757575757576,9.090909090909092,12,33.0
